GeneID,Symbol_x,TaxID_x,PathwaySource,PathwayID,PathwayName,GeneConcept,Symbol_y,TaxID_y,Organism
3586,IL10,9606,kegg,hsa04068,FoxO signaling pathway - Homo sapiens (human),IL10,IL10,,Homo sapiens
3586,IL10,9606,kegg,hsa04625,C-type lectin receptor signaling pathway - Homo sapiens (human),IL10,IL10,,Homo sapiens
3586,IL10,9606,kegg,hsa04630,JAK-STAT signaling pathway - Homo sapiens (human),IL10,IL10,,Homo sapiens
3586,IL10,9606,kegg,hsa04660,T cell receptor signaling pathway - Homo sapiens (human),IL10,IL10,,Homo sapiens
3586,IL10,9606,kegg,hsa04672,Intestinal immune network for IgA production - Homo sapiens (human),IL10,IL10,,Homo sapiens
3586,IL10,9606,kegg,hsa05133,Pertussis - Homo sapiens (human),IL10,IL10,,Homo sapiens
3586,IL10,9606,kegg,hsa05135,Yersinia infection - Homo sapiens (human),IL10,IL10,,Homo sapiens
3586,IL10,9606,kegg,hsa05140,Leishmaniasis - Homo sapiens (human),IL10,IL10,,Homo sapiens
3586,IL10,9606,kegg,hsa05142,Chagas disease - Homo sapiens (human),IL10,IL10,,Homo sapiens
3586,IL10,9606,kegg,hsa05143,African trypanosomiasis - Homo sapiens (human),IL10,IL10,,Homo sapiens
3586,IL10,9606,kegg,hsa05144,Malaria - Homo sapiens (human),IL10,IL10,,Homo sapiens
3586,IL10,9606,kegg,hsa05145,Toxoplasmosis - Homo sapiens (human),IL10,IL10,,Homo sapiens
3586,IL10,9606,kegg,hsa05146,Amoebiasis - Homo sapiens (human),IL10,IL10,,Homo sapiens
3586,IL10,9606,kegg,hsa05150,Staphylococcus aureus infection - Homo sapiens (human),IL10,IL10,,Homo sapiens
3586,IL10,9606,kegg,hsa05152,Tuberculosis - Homo sapiens (human),IL10,IL10,,Homo sapiens
3586,IL10,9606,kegg,hsa05310,Asthma - Homo sapiens (human),IL10,IL10,,Homo sapiens
3586,IL10,9606,kegg,hsa05320,Autoimmune thyroid disease - Homo sapiens (human),IL10,IL10,,Homo sapiens
3586,IL10,9606,kegg,hsa05321,Inflammatory bowel disease - Homo sapiens (human),IL10,IL10,,Homo sapiens
3586,IL10,9606,kegg,hsa05322,Systemic lupus erythematosus - Homo sapiens (human),IL10,IL10,,Homo sapiens
3586,IL10,9606,kegg,hsa05330,Allograft rejection - Homo sapiens (human),IL10,IL10,,Homo sapiens
3586,IL10,9606,pid,ap1_pathway,AP-1 transcription factor network,IL10,IL10,,Homo sapiens
3586,IL10,9606,pid,il4_2pathway,IL4-mediated signaling events,IL10,IL10,,Homo sapiens
3586,IL10,9606,pid,smad2_3nuclearpathway,Regulation of nuclear SMAD2/3 signaling,IL10,IL10,,Homo sapiens
3586,IL10,9606,wikipathways,WP2328,Allograft Rejection,IL10,IL10,,Homo sapiens
3586,IL10,9606,wikipathways,WP3863,T-Cell antigen Receptor (TCR) pathway during Staphylococcus aureus infection,IL10,IL10,,Homo sapiens
3586,IL10,9606,wikipathways,WP4141,PI3K-AKT-mTOR - VitD3 signaling,IL10,IL10,,Homo sapiens
3586,IL10,9606,wikipathways,WP4298,Acute viral myocarditis,IL10,IL10,,Homo sapiens
3586,IL10,9606,wikipathways,WP4329,miRNAs involvement in the immune response in sepsis,IL10,IL10,,Homo sapiens
3586,IL10,9606,wikipathways,WP4484,Control of immune tolerance by vasoactive intestinal peptide,IL10,IL10,,Homo sapiens
3586,IL10,9606,wikipathways,WP4495,IL-10 Anti-inflammatory Signaling Pathway,IL10,IL10,,Homo sapiens
3586,IL10,9606,wikipathways,WP4747,Netrin-UNC5B signaling pathway,IL10,IL10,,Homo sapiens
3586,IL10,9606,wikipathways,WP4754,IL-18 signaling pathway,IL10,IL10,,Homo sapiens
3586,IL10,9606,wikipathways,WP4891,COVID-19 adverse outcome pathway,IL10,IL10,,Homo sapiens
3586,IL10,9606,wikipathways,WP530,Cytokines and Inflammatory Response,IL10,IL10,,Homo sapiens
3586,IL10,9606,wikipathways,WP706,Sudden Infant Death Syndrome (SIDS) Susceptibility Pathways,IL10,IL10,,Homo sapiens
7124,TNF,9606,biocarta,cdmacpathway,cadmium induces dna synthesis and proliferation in macrophages,TNF,TNF,,Homo sapiens
7124,TNF,9606,biocarta,ceramidepathway,ceramide signaling pathway,TNF,TNF,,Homo sapiens
7124,TNF,9606,biocarta,hivnefpathway,hiv-1 nef: negative effector of fas and tnf,TNF,TNF,,Homo sapiens
7124,TNF,9606,biocarta,hsp27pathway,stress induction of hsp regulation,TNF,TNF,,Homo sapiens
7124,TNF,9606,biocarta,il10pathway,il-10 anti-inflammatory signaling pathway,TNF,TNF,,Homo sapiens
7124,TNF,9606,biocarta,il1rpathway,signal transduction through il1r,TNF,TNF,,Homo sapiens
7124,TNF,9606,biocarta,keratinocytepathway,keratinocyte differentiation,TNF,TNF,,Homo sapiens
7124,TNF,9606,biocarta,nfatpathway,nfat and hypertrophy of the heart ,TNF,TNF,,Homo sapiens
7124,TNF,9606,biocarta,nfkbpathway,nf-kb signaling pathway,TNF,TNF,,Homo sapiens
7124,TNF,9606,biocarta,nthipathway,nfkb activation by nontypeable hemophilus influenzae,TNF,TNF,,Homo sapiens
7124,TNF,9606,biocarta,pparapathway,mechanism of gene regulation by peroxisome proliferators via ppara,TNF,TNF,,Homo sapiens
7124,TNF,9606,biocarta,soddpathway,sodd/tnfr1 signaling pathway,TNF,TNF,,Homo sapiens
7124,TNF,9606,biocarta,stresspathway,tnf/stress related signaling,TNF,TNF,,Homo sapiens
7124,TNF,9606,biocarta,tnfr1pathway,tnfr1 signaling pathway,TNF,TNF,,Homo sapiens
7124,TNF,9606,biocarta,vobesitypathway,visceral fat deposits and the metabolic syndrome,TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa04010,MAPK signaling pathway - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa04061,Viral protein interaction with cytokine and cytokine receptor - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa04064,NF-kappa B signaling pathway - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa04150,mTOR signaling pathway - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa04210,Apoptosis - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa04217,Necroptosis - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa04350,TGF-beta signaling pathway - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa04380,Osteoclast differentiation - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa04612,Antigen processing and presentation - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa04620,Toll-like receptor signaling pathway - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa04621,NOD-like receptor signaling pathway - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa04622,RIG-I-like receptor signaling pathway - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa04625,C-type lectin receptor signaling pathway - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa04640,Hematopoietic cell lineage - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa04650,Natural killer cell mediated cytotoxicity - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa04657,IL-17 signaling pathway - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa04660,T cell receptor signaling pathway - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa04664,Fc epsilon RI signaling pathway - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa04668,TNF signaling pathway - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa04930,Type II diabetes mellitus - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa04931,Insulin resistance - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa04932,Non-alcoholic fatty liver disease - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa04933,AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa04940,Type I diabetes mellitus - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa05010,Alzheimer disease - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa05014,Amyotrophic lateral sclerosis - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa05020,Prion disease - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa05022,Pathways of neurodegeneration - multiple diseases - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa05130,Pathogenic Escherichia coli infection - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa05131,Shigellosis - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa05132,Salmonella infection - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa05133,Pertussis - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa05134,Legionellosis - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa05135,Yersinia infection - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa05140,Leishmaniasis - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa05142,Chagas disease - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa05143,African trypanosomiasis - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa05144,Malaria - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa05145,Toxoplasmosis - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa05146,Amoebiasis - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa05152,Tuberculosis - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa05160,Hepatitis C - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa05161,Hepatitis B - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa05163,Human cytomegalovirus infection - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa05164,Influenza A - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa05165,Human papillomavirus infection - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa05166,Human T-cell leukemia virus 1 infection - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa05168,Herpes simplex virus 1 infection - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa05169,Epstein-Barr virus infection - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa05170,Human immunodeficiency virus 1 infection - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa05171,Coronavirus disease - COVID-19 - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa05205,Proteoglycans in cancer - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa05310,Asthma - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa05321,Inflammatory bowel disease - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa05322,Systemic lupus erythematosus - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa05323,Rheumatoid arthritis - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa05330,Allograft rejection - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa05332,Graft-versus-host disease - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa05410,Hypertrophic cardiomyopathy - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa05414,Dilated cardiomyopathy - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa05417,Lipid and atherosclerosis - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,kegg,hsa05418,Fluid shear stress and atherosclerosis - Homo sapiens (human),TNF,TNF,,Homo sapiens
7124,TNF,9606,netpath,Pathway_TNFalpha,TNFalpha,TNF,TNF,,Homo sapiens
7124,TNF,9606,netpath,Pathway_TWEAK,TWEAK,TNF,TNF,,Homo sapiens
7124,TNF,9606,pid,amb2_neutrophils_pathway,amb2 Integrin signaling,TNF,TNF,,Homo sapiens
7124,TNF,9606,pid,angiopoietinreceptor_pathway,Angiopoietin receptor Tie2-mediated signaling,TNF,TNF,,Homo sapiens
7124,TNF,9606,pid,anthraxpathway,Cellular roles of Anthrax toxin,TNF,TNF,,Homo sapiens
7124,TNF,9606,pid,caspase_pathway,Caspase Cascade in Apoptosis,TNF,TNF,,Homo sapiens
7124,TNF,9606,pid,cd8tcrdownstreampathway,Downstream signaling in na&#xef;ve CD8+ T cells,TNF,TNF,,Homo sapiens
7124,TNF,9606,pid,ceramide_pathway,Ceramide signaling pathway,TNF,TNF,,Homo sapiens
7124,TNF,9606,pid,hdac_classi_pathway,Signaling events mediated by HDAC Class I,TNF,TNF,,Homo sapiens
7124,TNF,9606,pid,hivnefpathway,HIV-1 Nef: Negative effector of Fas and TNF-alpha,TNF,TNF,,Homo sapiens
7124,TNF,9606,pid,il23pathway,IL23-mediated signaling events,TNF,TNF,,Homo sapiens
7124,TNF,9606,pid,il27pathway,IL27-mediated signaling events,TNF,TNF,,Homo sapiens
7124,TNF,9606,pid,nfat_tfpathway,Calcineurin-regulated NFAT-dependent transcription in lymphocytes,TNF,TNF,,Homo sapiens
7124,TNF,9606,pid,nfkappabcanonicalpathway,Canonical NF-kappaB pathway,TNF,TNF,,Homo sapiens
7124,TNF,9606,pid,rxr_vdr_pathway,RXR and RAR heterodimerization with other nuclear receptor,TNF,TNF,,Homo sapiens
7124,TNF,9606,pid,tnfpathway,TNF receptor signaling pathway ,TNF,TNF,,Homo sapiens
7124,TNF,9606,smpdb,SMP00358,Fc Epsilon Receptor I Signaling in Mast Cells,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP129,Matrix Metalloproteinases,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP1449,Regulation of toll-like receptor signaling pathway,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP15,Selenium Micronutrient Network,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP1533,Vitamin B12 metabolism,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP1544,MicroRNAs in cardiomyocyte hypertrophy,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP1584,Type II diabetes mellitus,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP176,Folate Metabolism,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP2036,TNF related weak inducer of apoptosis (TWEAK) Signaling Pathway,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP2059,"Alzheimer,s disease",TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP231,TNF-alpha signaling pathway,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP2328,Allograft Rejection,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP236,Adipogenesis,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP2431,Spinal Cord Injury,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP2447,Amyotrophic lateral sclerosis (ALS),TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP254,Apoptosis,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP2586,Aryl Hydrocarbon Receptor Netpath,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP262,Ebstein-Barr virus LMP1 signaling,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP2795,Cardiac Hypertrophic Response,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP2813,Mammary gland development pathway - Embryonic development (Stage 1 of 4),TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP2864,Apoptosis-related network due to altered Notch3 in ovarian cancer,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP2873,Aryl Hydrocarbon Receptor Pathway,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP2882,Nuclear Receptors Meta-Pathway,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP314,Fas ligand pathway and stress induction of heat shock proteins,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP3287,Overview of nanoparticle effects,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP3297,EV release from cardiac cells and their functional effects,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP3599,Transcription factor regulation in adipogenesis,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP3617,Photodynamic therapy-induced NF-kB survival signaling,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP3624,Lung fibrosis,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP382,MAPK Signaling Pathway,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP3863,T-Cell antigen Receptor (TCR) pathway during Staphylococcus aureus infection,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP3865,Novel intracellular components of RIG-I-like receptor (RLR) pathway,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP3893,Development and heterogeneity of the ILC family,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP3941,Oxidative Damage,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP4008,NO-cGMP-PKG mediated Neuroprotection,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP4136,Fibrin Complement Receptor 3 Signaling Pathway,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP4298,Acute viral myocarditis,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP4329,miRNAs involvement in the immune response in sepsis,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP4341,"Non-genomic actions of 1,25 dihydroxyvitamin D3",TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP4396,Nonalcoholic fatty liver disease,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP4480,Role of Altered Glycolysation of MUC1 in Tumour Microenvironment,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP4481,Resistin as a regulator of inflammation,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP4482,Vitamin D in inflammatory diseases,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP4493,Cells and molecules involved in local acute inflammatory response,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP4496,Signal transduction through IL1R,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP4666,Hepatitis B infection,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP4673,Male infertility,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP4747,Netrin-UNC5B signaling pathway,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP4754,IL-18 signaling pathway,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP4816,TGF-beta receptor signaling in skeletal dysplasias,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP4864,Host-pathogen interaction of human coronaviruses - apoptosis,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP4891,COVID-19 adverse outcome pathway,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP4969,RAS and bradykinin pathways in COVID-19,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP530,Cytokines and Inflammatory Response,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP560,TGF-beta Receptor Signaling,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP706,Sudden Infant Death Syndrome (SIDS) Susceptibility Pathways,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP727,Monoamine Transport,TNF,TNF,,Homo sapiens
7124,TNF,9606,wikipathways,WP75,Toll-like Receptor Signaling Pathway,TNF,TNF,,Homo sapiens
81818,Vim,10116,reactome,R-RNO-109581,Apoptosis,VIM,Vim,,Rattus norvegicus
81818,Vim,10116,reactome,R-RNO-111465,Apoptotic cleavage of cellular proteins,VIM,Vim,,Rattus norvegicus
81818,Vim,10116,reactome,R-RNO-162582,Signal Transduction,VIM,Vim,,Rattus norvegicus
81818,Vim,10116,reactome,R-RNO-1632852,Macroautophagy,VIM,Vim,,Rattus norvegicus
81818,Vim,10116,reactome,R-RNO-194315,Signaling by Rho GTPases,VIM,Vim,,Rattus norvegicus
81818,Vim,10116,reactome,R-RNO-264870,Caspase-mediated cleavage of cytoskeletal proteins,VIM,Vim,,Rattus norvegicus
81818,Vim,10116,reactome,R-RNO-390522,Striated Muscle Contraction,VIM,Vim,,Rattus norvegicus
81818,Vim,10116,reactome,R-RNO-397014,Muscle contraction,VIM,Vim,,Rattus norvegicus
81818,Vim,10116,reactome,R-RNO-5357801,Programmed Cell Death,VIM,Vim,,Rattus norvegicus
81818,Vim,10116,reactome,R-RNO-75153,Apoptotic execution phase,VIM,Vim,,Rattus norvegicus
81818,Vim,10116,reactome,R-RNO-9012999,RHO GTPase cycle,VIM,Vim,,Rattus norvegicus
81818,Vim,10116,reactome,R-RNO-9013422,RHOBTB1 GTPase cycle,VIM,Vim,,Rattus norvegicus
81818,Vim,10116,reactome,R-RNO-9612973,Autophagy,VIM,Vim,,Rattus norvegicus
81818,Vim,10116,reactome,R-RNO-9646399,Aggrephagy,VIM,Vim,,Rattus norvegicus
81818,Vim,10116,reactome,R-RNO-9663891,Selective autophagy,VIM,Vim,,Rattus norvegicus
81818,Vim,10116,reactome,R-RNO-9706574,RHOBTB GTPase Cycle,VIM,Vim,,Rattus norvegicus
81818,Vim,10116,reactome,R-RNO-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",VIM,Vim,,Rattus norvegicus
569250,ehmt2,7955,reactome,R-DRE-212436,Generic Transcription Pathway,EHMT2,ehmt2,,Danio rerio
569250,ehmt2,7955,reactome,R-DRE-2262752,Cellular responses to stress,EHMT2,ehmt2,,Danio rerio
569250,ehmt2,7955,reactome,R-DRE-2559582,Senescence-Associated Secretory Phenotype (SASP),EHMT2,ehmt2,,Danio rerio
569250,ehmt2,7955,reactome,R-DRE-2559583,Cellular Senescence,EHMT2,ehmt2,,Danio rerio
569250,ehmt2,7955,reactome,R-DRE-3214841,PKMTs methylate histone lysines,EHMT2,ehmt2,,Danio rerio
569250,ehmt2,7955,reactome,R-DRE-3247509,Chromatin modifying enzymes,EHMT2,ehmt2,,Danio rerio
569250,ehmt2,7955,reactome,R-DRE-3700989,Transcriptional Regulation by TP53,EHMT2,ehmt2,,Danio rerio
569250,ehmt2,7955,reactome,R-DRE-4839726,Chromatin organization,EHMT2,ehmt2,,Danio rerio
569250,ehmt2,7955,reactome,R-DRE-5633007,Regulation of TP53 Activity,EHMT2,ehmt2,,Danio rerio
569250,ehmt2,7955,reactome,R-DRE-6804760,Regulation of TP53 Activity through Methylation,EHMT2,ehmt2,,Danio rerio
569250,ehmt2,7955,reactome,R-DRE-73857,RNA Polymerase II Transcription,EHMT2,ehmt2,,Danio rerio
569250,ehmt2,7955,reactome,R-DRE-74160,Gene expression (Transcription),EHMT2,ehmt2,,Danio rerio
569250,ehmt2,7955,reactome,R-DRE-8953750,Transcriptional Regulation by E2F6,EHMT2,ehmt2,,Danio rerio
569250,ehmt2,7955,reactome,R-DRE-8953897,Cellular responses to stimuli,EHMT2,ehmt2,,Danio rerio
192302,hdac1,7955,reactome,R-DRE-109582,Hemostasis,HDAC1,hdac1,,Danio rerio
192302,hdac1,7955,reactome,R-DRE-1257604,PIP3 activates AKT signaling,HDAC1,hdac1,,Danio rerio
192302,hdac1,7955,reactome,R-DRE-1266738,Developmental Biology,HDAC1,hdac1,,Danio rerio
192302,hdac1,7955,reactome,R-DRE-1538133,G0 and Early G1,HDAC1,hdac1,,Danio rerio
192302,hdac1,7955,reactome,R-DRE-162582,Signal Transduction,HDAC1,hdac1,,Danio rerio
192302,hdac1,7955,reactome,R-DRE-1640170,Cell Cycle,HDAC1,hdac1,,Danio rerio
192302,hdac1,7955,reactome,R-DRE-195721,Signaling by WNT,HDAC1,hdac1,,Danio rerio
192302,hdac1,7955,reactome,R-DRE-201681,TCF dependent signaling in response to WNT,HDAC1,hdac1,,Danio rerio
192302,hdac1,7955,reactome,R-DRE-201722,Formation of the beta-catenin:TCF transactivating complex,HDAC1,hdac1,,Danio rerio
192302,hdac1,7955,reactome,R-DRE-212436,Generic Transcription Pathway,HDAC1,hdac1,,Danio rerio
192302,hdac1,7955,reactome,R-DRE-2990846,SUMOylation,HDAC1,hdac1,,Danio rerio
192302,hdac1,7955,reactome,R-DRE-3108232,SUMO E3 ligases SUMOylate target proteins,HDAC1,hdac1,,Danio rerio
192302,hdac1,7955,reactome,R-DRE-3214815,HDACs deacetylate histones,HDAC1,hdac1,,Danio rerio
192302,hdac1,7955,reactome,R-DRE-3247509,Chromatin modifying enzymes,HDAC1,hdac1,,Danio rerio
192302,hdac1,7955,reactome,R-DRE-3700989,Transcriptional Regulation by TP53,HDAC1,hdac1,,Danio rerio
192302,hdac1,7955,reactome,R-DRE-392499,Metabolism of proteins,HDAC1,hdac1,,Danio rerio
192302,hdac1,7955,reactome,R-DRE-453279,Mitotic G1 phase and G1/S transition,HDAC1,hdac1,,Danio rerio
192302,hdac1,7955,reactome,R-DRE-4551638,SUMOylation of chromatin organization proteins,HDAC1,hdac1,,Danio rerio
192302,hdac1,7955,reactome,R-DRE-4839726,Chromatin organization,HDAC1,hdac1,,Danio rerio
192302,hdac1,7955,reactome,R-DRE-5633007,Regulation of TP53 Activity,HDAC1,hdac1,,Danio rerio
192302,hdac1,7955,reactome,R-DRE-597592,Post-translational protein modification,HDAC1,hdac1,,Danio rerio
192302,hdac1,7955,reactome,R-DRE-6804758,Regulation of TP53 Activity through Acetylation,HDAC1,hdac1,,Danio rerio
192302,hdac1,7955,reactome,R-DRE-6807070,PTEN Regulation,HDAC1,hdac1,,Danio rerio
192302,hdac1,7955,reactome,R-DRE-69278,"Cell Cycle, Mitotic",HDAC1,hdac1,,Danio rerio
