PMID,Section,EntityType,Mention,NormalizedName,NormalizedID,Database,Valid,GeneID,Symbol,Description,TaxID,Organism,CommonName,GeneConcept
30746639,abstract,Gene,D1 receptor,Drd1,13488,ncbi_gene,True,13488,Drd1,dopamine receptor D1,,Mus musculus,house mouse,DRD1
30746639,abstract,Gene,D2 receptor,Drd2,13489,ncbi_gene,True,13489,Drd2,dopamine receptor D2,,Mus musculus,house mouse,DRD2
30746639,abstract,Gene,D2R,Drd2,13489,ncbi_gene,True,13489,Drd2,dopamine receptor D2,,Mus musculus,house mouse,DRD2
30746639,abstract,Gene,parvalbumin,Pvalb,19293,ncbi_gene,True,19293,Pvalb,parvalbumin,,Mus musculus,house mouse,PVALB
30746639,abstract,Gene,PV,Pvalb,19293,ncbi_gene,True,19293,Pvalb,parvalbumin,,Mus musculus,house mouse,PVALB
30746639,abstract,Gene,vesicular GABA transporter,Slc32a1,22348,ncbi_gene,True,22348,Slc32a1,"solute carrier family 32 (GABA vesicular transporter), member 1",,Mus musculus,house mouse,SLC32A1
30746639,abstract,Gene,VGAT,Slc32a1,22348,ncbi_gene,True,22348,Slc32a1,"solute carrier family 32 (GABA vesicular transporter), member 1",,Mus musculus,house mouse,SLC32A1
30746639,abstract,Gene,PV,Pvalb,19293,ncbi_gene,True,19293,Pvalb,parvalbumin,,Mus musculus,house mouse,PVALB
30746639,abstract,Gene,PV,Pvalb,19293,ncbi_gene,True,19293,Pvalb,parvalbumin,,Mus musculus,house mouse,PVALB
30746639,abstract,Gene,PV,Pvalb,19293,ncbi_gene,True,19293,Pvalb,parvalbumin,,Mus musculus,house mouse,PVALB
30746639,abstract,Gene,activity-regulated cytoskeleton-associated protein,Arc,11838,ncbi_gene,True,11838,Arc,activity regulated cytoskeletal-associated protein,,Mus musculus,house mouse,ARC
30746639,abstract,Gene,Arc,Arc,11838,ncbi_gene,True,11838,Arc,activity regulated cytoskeletal-associated protein,,Mus musculus,house mouse,ARC
30746639,abstract,Gene,c-Fos,Fos,14281,ncbi_gene,True,14281,Fos,"Fos proto-oncogene, AP-1 transcription factor subunit",,Mus musculus,house mouse,FOS
30747154,title,Gene,podocalyxin,PODXL,5420,ncbi_gene,True,5420,PODXL,podocalyxin like,,Homo sapiens,human,PODXL
30747154,title,Gene,synaptopodin,SYNPO,11346,ncbi_gene,True,11346,SYNPO,synaptopodin,,Homo sapiens,human,SYNPO
30747154,abstract,Gene,podocalyxin,PODXL,5420,ncbi_gene,True,5420,PODXL,podocalyxin like,,Homo sapiens,human,PODXL
30747154,abstract,Gene,synaptopodin,SYNPO,11346,ncbi_gene,True,11346,SYNPO,synaptopodin,,Homo sapiens,human,SYNPO
30747154,abstract,Gene,synaptopodin,SYNPO,11346,ncbi_gene,True,11346,SYNPO,synaptopodin,,Homo sapiens,human,SYNPO
30747154,abstract,Gene,podocalyxin,PODXL,5420,ncbi_gene,True,5420,PODXL,podocalyxin like,,Homo sapiens,human,PODXL
30747154,abstract,Gene,synaptopodin,SYNPO,11346,ncbi_gene,True,11346,SYNPO,synaptopodin,,Homo sapiens,human,SYNPO
30747154,abstract,Gene,podocalyxin,PODXL,5420,ncbi_gene,True,5420,PODXL,podocalyxin like,,Homo sapiens,human,PODXL
30747154,abstract,Gene,synaptopodin,SYNPO,11346,ncbi_gene,True,11346,SYNPO,synaptopodin,,Homo sapiens,human,SYNPO
30747154,abstract,Gene,podocalyxin,PODXL,5420,ncbi_gene,True,5420,PODXL,podocalyxin like,,Homo sapiens,human,PODXL
30747154,abstract,Gene,podocalyxin,PODXL,5420,ncbi_gene,True,5420,PODXL,podocalyxin like,,Homo sapiens,human,PODXL
30747154,abstract,Gene,podocalyxin,PODXL,5420,ncbi_gene,True,5420,PODXL,podocalyxin like,,Homo sapiens,human,PODXL
30826460,abstract,Gene,Pitx3,pitx3,402974,ncbi_gene,True,402974,pitx3,paired-like homeodomain 3,,Danio rerio,zebrafish,PITX3
30826460,abstract,Gene,Pitx3,pitx3,402974,ncbi_gene,True,402974,pitx3,paired-like homeodomain 3,,Danio rerio,zebrafish,PITX3
30879772,title,Gene,estrogen receptor-alpha,ESR1,2099,ncbi_gene,True,2099,ESR1,estrogen receptor 1,,Homo sapiens,human,ESR1
30879772,title,Gene,G protein-coupled estrogen receptor-1,GPER1,2852,ncbi_gene,True,2852,GPER1,G protein-coupled estrogen receptor 1,,Homo sapiens,human,GPER1
30879772,abstract,Gene,G protein-coupled estrogen receptor 1,GPER1,2852,ncbi_gene,True,2852,GPER1,G protein-coupled estrogen receptor 1,,Homo sapiens,human,GPER1
30879772,abstract,Gene,GPER-1,GPER1,2852,ncbi_gene,True,2852,GPER1,G protein-coupled estrogen receptor 1,,Homo sapiens,human,GPER1
30879772,abstract,Gene,estrogen receptor alpha,ESR1,2099,ncbi_gene,True,2099,ESR1,estrogen receptor 1,,Homo sapiens,human,ESR1
30879772,abstract,Gene,ERalpha,ESR1,2099,ncbi_gene,True,2099,ESR1,estrogen receptor 1,,Homo sapiens,human,ESR1
30879772,abstract,Gene,ERbeta,ESR2,2100,ncbi_gene,True,2100,ESR2,estrogen receptor 2,,Homo sapiens,human,ESR2
30879772,abstract,Gene,GPER-1,GPER1,2852,ncbi_gene,True,2852,GPER1,G protein-coupled estrogen receptor 1,,Homo sapiens,human,GPER1
30879772,abstract,Gene,ER,EREG,2069,ncbi_gene,True,2069,EREG,epiregulin,,Homo sapiens,human,EREG
30879772,abstract,Gene,beta-catenin,CTNNB1,1499,ncbi_gene,True,1499,CTNNB1,catenin beta 1,,Homo sapiens,human,CTNNB1
30879772,abstract,Gene,beta-catenin,CTNNB1,1499,ncbi_gene,True,1499,CTNNB1,catenin beta 1,,Homo sapiens,human,CTNNB1
30879772,abstract,Gene,ERalpha,ESR1,2099,ncbi_gene,True,2099,ESR1,estrogen receptor 1,,Homo sapiens,human,ESR1
30879772,abstract,Gene,GPER-1,GPER1,2852,ncbi_gene,True,2852,GPER1,G protein-coupled estrogen receptor 1,,Homo sapiens,human,GPER1
30879772,abstract,Gene,beta-catenin,CTNNB1,1499,ncbi_gene,True,1499,CTNNB1,catenin beta 1,,Homo sapiens,human,CTNNB1
30895594,abstract,Gene,rhodopsin,Rho,212541,ncbi_gene,True,212541,Rho,rhodopsin,,Mus musculus,house mouse,RHO
30895594,abstract,Gene,CaMKII,Camk2d,108058,ncbi_gene,True,108058,Camk2d,"calcium/calmodulin-dependent protein kinase II, delta",,Mus musculus,house mouse,CAMK2D
31018904,title,Gene,TRPV-1,TRPV1,7442,ncbi_gene,True,7442,TRPV1,transient receptor potential cation channel subfamily V member 1,,Homo sapiens,human,TRPV1
31018904,abstract,Gene,transient receptor potential vanilloid 1,TRPV1,7442,ncbi_gene,True,7442,TRPV1,transient receptor potential cation channel subfamily V member 1,,Homo sapiens,human,TRPV1
31018904,abstract,Gene,TRPV-1,TRPV1,7442,ncbi_gene,True,7442,TRPV1,transient receptor potential cation channel subfamily V member 1,,Homo sapiens,human,TRPV1
31018904,abstract,Gene,TRPV-1,TRPV1,7442,ncbi_gene,True,7442,TRPV1,transient receptor potential cation channel subfamily V member 1,,Homo sapiens,human,TRPV1
31018904,abstract,Gene,TRPV-1,TRPV1,7442,ncbi_gene,True,7442,TRPV1,transient receptor potential cation channel subfamily V member 1,,Homo sapiens,human,TRPV1
31018904,abstract,Gene,TRPV-1,TRPV1,7442,ncbi_gene,True,7442,TRPV1,transient receptor potential cation channel subfamily V member 1,,Homo sapiens,human,TRPV1
31057366,title,Gene,ERK1/2,Mapk3,26417,ncbi_gene,True,26417,Mapk3,mitogen-activated protein kinase 3,,Mus musculus,house mouse,MAPK3
31057366,abstract,Gene,extracellular signal-regulated kinase,Mapk1,26413,ncbi_gene,True,26413,Mapk1,mitogen-activated protein kinase 1,,Mus musculus,house mouse,MAPK1
31057366,abstract,Gene,ERK,Mapk1,26413,ncbi_gene,True,26413,Mapk1,mitogen-activated protein kinase 1,,Mus musculus,house mouse,MAPK1
31068973,title,Gene,TDP-43,Tardbp,230908,ncbi_gene,True,230908,Tardbp,TAR DNA binding protein,,Mus musculus,house mouse,TARDBP
31068973,title,Gene,TDP-43,Tardbp,230908,ncbi_gene,True,230908,Tardbp,TAR DNA binding protein,,Mus musculus,house mouse,TARDBP
31068973,abstract,Gene,TAR DNA-binding protein 43,Tardbp,230908,ncbi_gene,True,230908,Tardbp,TAR DNA binding protein,,Mus musculus,house mouse,TARDBP
31068973,abstract,Gene,TDP-43,Tardbp,230908,ncbi_gene,True,230908,Tardbp,TAR DNA binding protein,,Mus musculus,house mouse,TARDBP
31068973,abstract,Gene,TDP-43,Tardbp,230908,ncbi_gene,True,230908,Tardbp,TAR DNA binding protein,,Mus musculus,house mouse,TARDBP
31068973,abstract,Gene,TDP-43,Tardbp,230908,ncbi_gene,True,230908,Tardbp,TAR DNA binding protein,,Mus musculus,house mouse,TARDBP
31068973,abstract,Gene,TDP-43,Tardbp,230908,ncbi_gene,True,230908,Tardbp,TAR DNA binding protein,,Mus musculus,house mouse,TARDBP
31535145,abstract,Gene,Aquaporin 1,AQP1,358,ncbi_gene,True,358,AQP1,aquaporin 1 (Colton blood group),,Homo sapiens,human,AQP1
31535145,abstract,Gene,Aquaporin 4,AQP4,361,ncbi_gene,True,361,AQP4,aquaporin 4,,Homo sapiens,human,AQP4
31535145,abstract,Gene,Aquaporin 1,AQP1,358,ncbi_gene,True,358,AQP1,aquaporin 1 (Colton blood group),,Homo sapiens,human,AQP1
31535145,abstract,Gene,Aquaporin 4,AQP4,361,ncbi_gene,True,361,AQP4,aquaporin 4,,Homo sapiens,human,AQP4
31535145,abstract,Gene,Aquaporin 1,AQP1,358,ncbi_gene,True,358,AQP1,aquaporin 1 (Colton blood group),,Homo sapiens,human,AQP1
31535145,abstract,Gene,Aquaporin 4,AQP4,361,ncbi_gene,True,361,AQP4,aquaporin 4,,Homo sapiens,human,AQP4
31541456,abstract,Gene,Caveolin-1,CAV1,857,ncbi_gene,True,857,CAV1,caveolin 1,,Homo sapiens,human,CAV1
31541456,abstract,Gene,Cav-1,CAV1,857,ncbi_gene,True,857,CAV1,caveolin 1,,Homo sapiens,human,CAV1
31541456,abstract,Gene,aquaporin-3,AQP3,360,ncbi_gene,True,360,AQP3,aquaporin 3 (Gill blood group),,Homo sapiens,human,AQP3
31541456,abstract,Gene,AQP3,AQP3,360,ncbi_gene,True,360,AQP3,aquaporin 3 (Gill blood group),,Homo sapiens,human,AQP3
31541456,abstract,Gene,AQP3,AQP3,360,ncbi_gene,True,360,AQP3,aquaporin 3 (Gill blood group),,Homo sapiens,human,AQP3
31541456,abstract,Gene,Cav-1,CAV1,857,ncbi_gene,True,857,CAV1,caveolin 1,,Homo sapiens,human,CAV1
31541456,abstract,Gene,AQP3,AQP3,360,ncbi_gene,True,360,AQP3,aquaporin 3 (Gill blood group),,Homo sapiens,human,AQP3
31541456,abstract,Gene,AQP3,AQP3,360,ncbi_gene,True,360,AQP3,aquaporin 3 (Gill blood group),,Homo sapiens,human,AQP3
31541456,abstract,Gene,Cav-1,CAV1,857,ncbi_gene,True,857,CAV1,caveolin 1,,Homo sapiens,human,CAV1
31541456,abstract,Gene,AQP3,AQP3,360,ncbi_gene,True,360,AQP3,aquaporin 3 (Gill blood group),,Homo sapiens,human,AQP3
31541456,abstract,Gene,Cav-1,CAV1,857,ncbi_gene,True,857,CAV1,caveolin 1,,Homo sapiens,human,CAV1
31541456,abstract,Gene,AQP3,AQP3,360,ncbi_gene,True,360,AQP3,aquaporin 3 (Gill blood group),,Homo sapiens,human,AQP3
31541456,abstract,Gene,Cav-1,CAV1,857,ncbi_gene,True,857,CAV1,caveolin 1,,Homo sapiens,human,CAV1
31628683,title,Gene,Aquaporin-2,AQP2,359,ncbi_gene,True,359,AQP2,aquaporin 2,,Homo sapiens,human,AQP2
31628683,title,Gene,Na+ /H+ exchanger isoform 1,SLC9A1,6548,ncbi_gene,True,6548,SLC9A1,solute carrier family 9 member A1,,Homo sapiens,human,SLC9A1
31628683,abstract,Gene,Aquaporin-2,AQP2,359,ncbi_gene,True,359,AQP2,aquaporin 2,,Homo sapiens,human,AQP2
31628683,abstract,Gene,AQP2,AQP2,359,ncbi_gene,True,359,AQP2,aquaporin 2,,Homo sapiens,human,AQP2
31628683,abstract,Gene,integrin beta1,ITGB1,3688,ncbi_gene,True,3688,ITGB1,integrin subunit beta 1,,Homo sapiens,human,ITGB1
31628683,abstract,Gene,AQP2,AQP2,359,ncbi_gene,True,359,AQP2,aquaporin 2,,Homo sapiens,human,AQP2
31628683,abstract,Gene,Na+ /H+ exchanger isoform 1,SLC9A1,6548,ncbi_gene,True,6548,SLC9A1,solute carrier family 9 member A1,,Homo sapiens,human,SLC9A1
31628683,abstract,Gene,NHE1,SLC9A1,6548,ncbi_gene,True,6548,SLC9A1,solute carrier family 9 member A1,,Homo sapiens,human,SLC9A1
31628683,abstract,Gene,AQP2,AQP2,359,ncbi_gene,True,359,AQP2,aquaporin 2,,Homo sapiens,human,AQP2
31628683,abstract,Gene,NHE1,SLC9A1,6548,ncbi_gene,True,6548,SLC9A1,solute carrier family 9 member A1,,Homo sapiens,human,SLC9A1
31628683,abstract,Gene,AQP2,AQP2,359,ncbi_gene,True,359,AQP2,aquaporin 2,,Homo sapiens,human,AQP2
31628683,abstract,Gene,AQP2,AQP2,359,ncbi_gene,True,359,AQP2,aquaporin 2,,Homo sapiens,human,AQP2
31628683,abstract,Gene,TRPV4,TRPV4,59341,ncbi_gene,True,59341,TRPV4,transient receptor potential cation channel subfamily V member 4,,Homo sapiens,human,TRPV4
31628683,abstract,Gene,NHE1,SLC9A1,6548,ncbi_gene,True,6548,SLC9A1,solute carrier family 9 member A1,,Homo sapiens,human,SLC9A1
31628683,abstract,Gene,NHE1,SLC9A1,6548,ncbi_gene,True,6548,SLC9A1,solute carrier family 9 member A1,,Homo sapiens,human,SLC9A1
31628683,abstract,Gene,AQP2,AQP2,359,ncbi_gene,True,359,AQP2,aquaporin 2,,Homo sapiens,human,AQP2
31628683,abstract,Gene,AQP2,AQP2,359,ncbi_gene,True,359,AQP2,aquaporin 2,,Homo sapiens,human,AQP2
31628683,abstract,Gene,NHE1,SLC9A1,6548,ncbi_gene,True,6548,SLC9A1,solute carrier family 9 member A1,,Homo sapiens,human,SLC9A1
31628683,abstract,Gene,TRPV4,TRPV4,59341,ncbi_gene,True,59341,TRPV4,transient receptor potential cation channel subfamily V member 4,,Homo sapiens,human,TRPV4
31703347,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human,STX2
31703347,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human,STX2
31703347,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human,STX2
31703347,abstract,Gene,IL-6,IL6,3569,ncbi_gene,True,3569,IL6,interleukin 6,,Homo sapiens,human,IL6
31703347,abstract,Gene,IL-8,CXCL8,3576,ncbi_gene,True,3576,CXCL8,C-X-C motif chemokine ligand 8,,Homo sapiens,human,CXCL8
31703347,abstract,Gene,TNF-alpha,TNF,7124,ncbi_gene,True,7124,TNF,tumor necrosis factor,,Homo sapiens,human,TNF
31703347,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human,STX2
31703347,abstract,Gene,IL-8,CXCL8,3576,ncbi_gene,True,3576,CXCL8,C-X-C motif chemokine ligand 8,,Homo sapiens,human,CXCL8
31703347,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human,STX2
31703347,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human,STX2
31780897,abstract,Gene,Connexins,Gjd2,14617,ncbi_gene,True,14617,Gjd2,"gap junction protein, delta 2",,Mus musculus,house mouse,GJD2
31780897,abstract,Gene,connexins,Gjd2,14617,ncbi_gene,True,14617,Gjd2,"gap junction protein, delta 2",,Mus musculus,house mouse,GJD2
31811544,title,Gene,Na+/H+ exchanger isoform 1,Slc9a1,24782,ncbi_gene,True,24782,Slc9a1,solute carrier family 9 member A1,,Rattus norvegicus,Norway rat,SLC9A1
31811544,title,Gene,AQP2,Aqp2,25386,ncbi_gene,True,25386,Aqp2,aquaporin 2,,Rattus norvegicus,Norway rat,AQP2
31811544,abstract,Gene,Aquaporin-2,Aqp2,25386,ncbi_gene,True,25386,Aqp2,aquaporin 2,,Rattus norvegicus,Norway rat,AQP2
31811544,abstract,Gene,Aquaporin-2,Aqp2,11827,ncbi_gene,True,11827,Aqp2,aquaporin 2,,Mus musculus,house mouse,AQP2
31811544,abstract,Gene,AQP2,Aqp2,11827,ncbi_gene,True,11827,Aqp2,aquaporin 2,,Mus musculus,house mouse,AQP2
31811544,abstract,Gene,Na+/H+ exchanger isoform 1,Slc9a1,20544,ncbi_gene,True,20544,Slc9a1,"solute carrier family 9 (sodium/hydrogen exchanger), member 1",,Mus musculus,house mouse,SLC9A1
31811544,abstract,Gene,AQP2,Aqp2,25386,ncbi_gene,True,25386,Aqp2,aquaporin 2,,Rattus norvegicus,Norway rat,AQP2
31811544,abstract,Gene,AQP2,Aqp2,25386,ncbi_gene,True,25386,Aqp2,aquaporin 2,,Rattus norvegicus,Norway rat,AQP2
31811544,abstract,Gene,Aquaporin-2,Aqp2,25386,ncbi_gene,True,25386,Aqp2,aquaporin 2,,Rattus norvegicus,Norway rat,AQP2
31811544,abstract,Gene,Na+/H+ exchanger isoform 1,Slc9a1,24782,ncbi_gene,True,24782,Slc9a1,solute carrier family 9 member A1,,Rattus norvegicus,Norway rat,SLC9A1
31811544,abstract,Gene,NHE1,Slc9a1,24782,ncbi_gene,True,24782,Slc9a1,solute carrier family 9 member A1,,Rattus norvegicus,Norway rat,SLC9A1
31811544,abstract,Gene,Aquaporin-2,Aqp2,25386,ncbi_gene,True,25386,Aqp2,aquaporin 2,,Rattus norvegicus,Norway rat,AQP2
31811544,abstract,Gene,Na+/H+ exchanger isoform 1,Slc9a1,24782,ncbi_gene,True,24782,Slc9a1,solute carrier family 9 member A1,,Rattus norvegicus,Norway rat,SLC9A1
31811544,abstract,Gene,Na+/H+ exchanger isoform 1,Slc9a1,20544,ncbi_gene,True,20544,Slc9a1,"solute carrier family 9 (sodium/hydrogen exchanger), member 1",,Mus musculus,house mouse,SLC9A1
31811544,abstract,Gene,AQP2,Aqp2,11827,ncbi_gene,True,11827,Aqp2,aquaporin 2,,Mus musculus,house mouse,AQP2
31811544,abstract,Gene,AQP2,Aqp2,11827,ncbi_gene,True,11827,Aqp2,aquaporin 2,,Mus musculus,house mouse,AQP2
31811544,abstract,Gene,NHE1,Slc9a1,20544,ncbi_gene,True,20544,Slc9a1,"solute carrier family 9 (sodium/hydrogen exchanger), member 1",,Mus musculus,house mouse,SLC9A1
31811544,abstract,Gene,Na+/H+ exchanger isoform 1,Slc9a1,24782,ncbi_gene,True,24782,Slc9a1,solute carrier family 9 member A1,,Rattus norvegicus,Norway rat,SLC9A1
31811544,abstract,Gene,NHE1,Slc9a1,20544,ncbi_gene,True,20544,Slc9a1,"solute carrier family 9 (sodium/hydrogen exchanger), member 1",,Mus musculus,house mouse,SLC9A1
31811544,abstract,Gene,Aquaporin-2,Aqp2,25386,ncbi_gene,True,25386,Aqp2,aquaporin 2,,Rattus norvegicus,Norway rat,AQP2
31811544,abstract,Gene,Aquaporin-2,Aqp2,25386,ncbi_gene,True,25386,Aqp2,aquaporin 2,,Rattus norvegicus,Norway rat,AQP2
31811544,abstract,Gene,NHE1,Slc9a1,20544,ncbi_gene,True,20544,Slc9a1,"solute carrier family 9 (sodium/hydrogen exchanger), member 1",,Mus musculus,house mouse,SLC9A1
31811544,abstract,Gene,AQP2,Aqp2,25386,ncbi_gene,True,25386,Aqp2,aquaporin 2,,Rattus norvegicus,Norway rat,AQP2
31811544,abstract,Gene,Na+/H+ exchanger isoform 1,Slc9a1,24782,ncbi_gene,True,24782,Slc9a1,solute carrier family 9 member A1,,Rattus norvegicus,Norway rat,SLC9A1
31811544,abstract,Gene,Na+/H+ exchanger isoform 1,Slc9a1,20544,ncbi_gene,True,20544,Slc9a1,"solute carrier family 9 (sodium/hydrogen exchanger), member 1",,Mus musculus,house mouse,SLC9A1
31811544,abstract,Gene,Na+/H+ exchanger isoform 1,Slc9a1,20544,ncbi_gene,True,20544,Slc9a1,"solute carrier family 9 (sodium/hydrogen exchanger), member 1",,Mus musculus,house mouse,SLC9A1
31824869,title,Gene,stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human,STX2
31824869,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human,STX2
31824869,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human,STX2
31824869,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human,STX2
31824869,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human,STX2
31824869,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human,STX2
31824869,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human,STX2
31824869,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human,STX2
31824869,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human,STX2
31833146,title,Gene,D2R,Drd2,13489,ncbi_gene,True,13489,Drd2,dopamine receptor D2,,Mus musculus,house mouse,DRD2
31833146,abstract,Gene,dopamine D1 receptor,Drd1,13488,ncbi_gene,True,13488,Drd1,dopamine receptor D1,,Mus musculus,house mouse,DRD1
31833146,abstract,Gene,dopamine D2 receptor,Drd2,13489,ncbi_gene,True,13489,Drd2,dopamine receptor D2,,Mus musculus,house mouse,DRD2
31833146,abstract,Gene,D2 receptor,Drd2,13489,ncbi_gene,True,13489,Drd2,dopamine receptor D2,,Mus musculus,house mouse,DRD2
31833146,abstract,Gene,D2R,Drd2,13489,ncbi_gene,True,13489,Drd2,dopamine receptor D2,,Mus musculus,house mouse,DRD2
31833146,abstract,Gene,D2R,Drd2,13489,ncbi_gene,True,13489,Drd2,dopamine receptor D2,,Mus musculus,house mouse,DRD2
31833146,abstract,Gene,c-Fos,Fos,14281,ncbi_gene,True,14281,Fos,"Fos proto-oncogene, AP-1 transcription factor subunit",,Mus musculus,house mouse,FOS
31833146,abstract,Gene,D2R,Drd2,13489,ncbi_gene,True,13489,Drd2,dopamine receptor D2,,Mus musculus,house mouse,DRD2
31833146,abstract,Gene,c-Fos,Fos,14281,ncbi_gene,True,14281,Fos,"Fos proto-oncogene, AP-1 transcription factor subunit",,Mus musculus,house mouse,FOS
31833146,abstract,Gene,D2R,Drd2,13489,ncbi_gene,True,13489,Drd2,dopamine receptor D2,,Mus musculus,house mouse,DRD2
31833146,abstract,Gene,c-Fos,Fos,14281,ncbi_gene,True,14281,Fos,"Fos proto-oncogene, AP-1 transcription factor subunit",,Mus musculus,house mouse,FOS
31833146,abstract,Gene,D2R,Drd2,13489,ncbi_gene,True,13489,Drd2,dopamine receptor D2,,Mus musculus,house mouse,DRD2
31848934,abstract,Gene,Nicotinic receptor,chrna1,30725,ncbi_gene,True,30725,chrna1,"cholinergic receptor, nicotinic, alpha 1 (muscle)",,Danio rerio,zebrafish,CHRNA1
31848934,abstract,Gene,histone,zgc:113984,573997,ncbi_gene,True,573997,zgc:113984,zgc:113984,,Danio rerio,zebrafish,ZGC:113984
31848934,abstract,Gene,histone,zgc:113984,573997,ncbi_gene,True,573997,zgc:113984,zgc:113984,,Danio rerio,zebrafish,ZGC:113984
31956716,title,Gene,AQP1,Aqp1,25240,ncbi_gene,True,25240,Aqp1,aquaporin 1,,Rattus norvegicus,Norway rat,AQP1
31956716,abstract,Gene,aquaporin-1,Aqp1,25240,ncbi_gene,True,25240,Aqp1,aquaporin 1,,Rattus norvegicus,Norway rat,AQP1
31956716,abstract,Gene,AQP1,Aqp1,25240,ncbi_gene,True,25240,Aqp1,aquaporin 1,,Rattus norvegicus,Norway rat,AQP1
31956716,abstract,Gene,AQP1,Aqp1,25240,ncbi_gene,True,25240,Aqp1,aquaporin 1,,Rattus norvegicus,Norway rat,AQP1
31956716,abstract,Gene,AQP1,Aqp1,25240,ncbi_gene,True,25240,Aqp1,aquaporin 1,,Rattus norvegicus,Norway rat,AQP1
31956716,abstract,Gene,AQP1,Aqp1,25240,ncbi_gene,True,25240,Aqp1,aquaporin 1,,Rattus norvegicus,Norway rat,AQP1
31956716,abstract,Gene,AQP1,Aqp1,25240,ncbi_gene,True,25240,Aqp1,aquaporin 1,,Rattus norvegicus,Norway rat,AQP1
31956716,abstract,Gene,AQP1,Aqp1,25240,ncbi_gene,True,25240,Aqp1,aquaporin 1,,Rattus norvegicus,Norway rat,AQP1
31997350,abstract,Gene,P2RX7,p2rx7,387298,ncbi_gene,True,387298,p2rx7,"purinergic receptor P2X, ligand-gated ion channel, 7",,Danio rerio,zebrafish,P2RX7
31997350,abstract,Gene,P2RX7,p2rx7,387298,ncbi_gene,True,387298,p2rx7,"purinergic receptor P2X, ligand-gated ion channel, 7",,Danio rerio,zebrafish,P2RX7
31997350,abstract,Gene,P2RX7,p2rx7,387298,ncbi_gene,True,387298,p2rx7,"purinergic receptor P2X, ligand-gated ion channel, 7",,Danio rerio,zebrafish,P2RX7
31997350,abstract,Gene,P2RX7,p2rx7,387298,ncbi_gene,True,387298,p2rx7,"purinergic receptor P2X, ligand-gated ion channel, 7",,Danio rerio,zebrafish,P2RX7
31997350,abstract,Gene,P2RX7,p2rx7,387298,ncbi_gene,True,387298,p2rx7,"purinergic receptor P2X, ligand-gated ion channel, 7",,Danio rerio,zebrafish,P2RX7
31997350,abstract,Gene,lin28a,lin28a,394066,ncbi_gene,True,394066,lin28ab,lin-28 homolog Ab,,Danio rerio,zebrafish,LIN28AB
31997350,abstract,Gene,tnfalpha,tnfa,405785,ncbi_gene,True,405785,tnfa,"tumor necrosis factor a (TNF superfamily, member 2)",,Danio rerio,zebrafish,TNFA
31997350,abstract,Gene,hif1alpha,hif1aa,797150,ncbi_gene,True,797150,hif1aa,hypoxia inducible factor 1 subunit alpha a,,Danio rerio,zebrafish,HIF1AA
31997350,abstract,Gene,vegfaa,vegfaa,30682,ncbi_gene,True,30682,vegfaa,vascular endothelial growth factor Aa,,Danio rerio,zebrafish,VEGFAA
31997350,abstract,Gene,P2RX7,p2rx7,387298,ncbi_gene,True,387298,p2rx7,"purinergic receptor P2X, ligand-gated ion channel, 7",,Danio rerio,zebrafish,P2RX7
31997350,abstract,Gene,P2RX7,p2rx7,387298,ncbi_gene,True,387298,p2rx7,"purinergic receptor P2X, ligand-gated ion channel, 7",,Danio rerio,zebrafish,P2RX7
32205341,abstract,Gene,parvalbumin,Pvalb,19293,ncbi_gene,True,19293,Pvalb,parvalbumin,,Mus musculus,house mouse,PVALB
32205341,abstract,Gene,NMDAR,Grin1,14810,ncbi_gene,True,14810,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",,Mus musculus,house mouse,GRIN1
32205341,abstract,Gene,NMDAR,Grin1,14810,ncbi_gene,True,14810,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",,Mus musculus,house mouse,GRIN1
