GeneID,Symbol,TaxID,PathwaySource,PathwayID,PathwayName
15978,Ifng,10090,kegg,mmu04350,TGF-beta signaling pathway - Mus musculus (mouse)
15978,Ifng,10090,kegg,mmu04380,Osteoclast differentiation - Mus musculus (mouse)
15978,Ifng,10090,kegg,mmu04612,Antigen processing and presentation - Mus musculus (mouse)
15978,Ifng,10090,kegg,mmu04630,JAK-STAT signaling pathway - Mus musculus (mouse)
15978,Ifng,10090,kegg,mmu04650,Natural killer cell mediated cytotoxicity - Mus musculus (mouse)
15978,Ifng,10090,kegg,mmu04657,IL-17 signaling pathway - Mus musculus (mouse)
15978,Ifng,10090,kegg,mmu04658,Th1 and Th2 cell differentiation - Mus musculus (mouse)
15978,Ifng,10090,kegg,mmu04659,Th17 cell differentiation - Mus musculus (mouse)
15978,Ifng,10090,kegg,mmu04660,T cell receptor signaling pathway - Mus musculus (mouse)
15978,Ifng,10090,kegg,mmu04940,Type I diabetes mellitus - Mus musculus (mouse)
15978,Ifng,10090,kegg,mmu05140,Leishmaniasis - Mus musculus (mouse)
15978,Ifng,10090,kegg,mmu05142,Chagas disease - Mus musculus (mouse)
15978,Ifng,10090,kegg,mmu05143,African trypanosomiasis - Mus musculus (mouse)
15978,Ifng,10090,kegg,mmu05144,Malaria - Mus musculus (mouse)
15978,Ifng,10090,kegg,mmu05145,Toxoplasmosis - Mus musculus (mouse)
15978,Ifng,10090,kegg,mmu05146,Amoebiasis - Mus musculus (mouse)
15978,Ifng,10090,kegg,mmu05152,Tuberculosis - Mus musculus (mouse)
15978,Ifng,10090,kegg,mmu05160,Hepatitis C - Mus musculus (mouse)
15978,Ifng,10090,kegg,mmu05164,Influenza A - Mus musculus (mouse)
15978,Ifng,10090,kegg,mmu05168,Herpes simplex virus 1 infection - Mus musculus (mouse)
15978,Ifng,10090,kegg,mmu05200,Pathways in cancer - Mus musculus (mouse)
15978,Ifng,10090,kegg,mmu05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Mus musculus (mouse)
15978,Ifng,10090,kegg,mmu05321,Inflammatory bowel disease - Mus musculus (mouse)
15978,Ifng,10090,kegg,mmu05322,Systemic lupus erythematosus - Mus musculus (mouse)
15978,Ifng,10090,kegg,mmu05323,Rheumatoid arthritis - Mus musculus (mouse)
15978,Ifng,10090,kegg,mmu05330,Allograft rejection - Mus musculus (mouse)
15978,Ifng,10090,kegg,mmu05332,Graft-versus-host disease - Mus musculus (mouse)
15978,Ifng,10090,kegg,mmu05418,Fluid shear stress and atherosclerosis - Mus musculus (mouse)
359,AQP2,9606,kegg,hsa04962,Vasopressin-regulated water reabsorption - Homo sapiens (human)
359,AQP2,9606,smpdb,SMP00078,Chlorothiazide Action Pathway
359,AQP2,9606,smpdb,SMP00080,Polythiazide Action Pathway
359,AQP2,9606,smpdb,SMP00081,Methyclothiazide Action Pathway
359,AQP2,9606,smpdb,SMP00088,Bumetanide Action Pathway
359,AQP2,9606,smpdb,SMP00090,Bendroflumethiazide Action Pathway
359,AQP2,9606,smpdb,SMP00091,Quinethazone Action Pathway
359,AQP2,9606,smpdb,SMP00097,Ethacrynic Acid Action Pathway
359,AQP2,9606,smpdb,SMP00100,Hydrochlorothiazide Action Pathway
359,AQP2,9606,smpdb,SMP00103,Cyclothiazide Action Pathway
359,AQP2,9606,smpdb,SMP00105,Metolazone Action Pathway
359,AQP2,9606,smpdb,SMP00108,Hydroflumethiazide Action Pathway
359,AQP2,9606,smpdb,SMP00110,Indapamide Action Pathway
359,AQP2,9606,smpdb,SMP00115,Furosemide Action Pathway
359,AQP2,9606,smpdb,SMP00118,Torsemide Action Pathway
359,AQP2,9606,smpdb,SMP00121,Trichlormethiazide Action Pathway
359,AQP2,9606,smpdb,SMP00122,Chlorthalidone Action Pathway
359,AQP2,9606,smpdb,SMP00132,Triamterene Action Pathway
359,AQP2,9606,smpdb,SMP00133,Amiloride Action Pathway
359,AQP2,9606,smpdb,SMP00134,Spironolactone Action Pathway
359,AQP2,9606,smpdb,SMP00135,Eplerenone Action Pathway
359,AQP2,9606,smpdb,SMP00184,Glucose Transporter Defect (SGLT2)
359,AQP2,9606,smpdb,SMP00189,Hartnup Disorder
359,AQP2,9606,smpdb,SMP00193,Iminoglycinuria
359,AQP2,9606,smpdb,SMP00197,Lysinuric Protein Intolerance
359,AQP2,9606,smpdb,SMP00245,Glucose Transporter Defect (SGLT2)
359,AQP2,9606,smpdb,SMP00483,Kidney Function
359,AQP2,9606,smpdb,SMP00583,Blue diaper syndrome
359,AQP2,9606,smpdb,SMP00585,Lysinuric protein intolerance (LPI)
359,AQP2,9606,smpdb,SMP00723,Cystinuria
14810,Grin1,10090,kegg,mmu04014,Ras signaling pathway - Mus musculus (mouse)
14810,Grin1,10090,kegg,mmu04015,Rap1 signaling pathway - Mus musculus (mouse)
14810,Grin1,10090,kegg,mmu04020,Calcium signaling pathway - Mus musculus (mouse)
14810,Grin1,10090,kegg,mmu04024,cAMP signaling pathway - Mus musculus (mouse)
14810,Grin1,10090,kegg,mmu04080,Neuroactive ligand-receptor interaction - Mus musculus (mouse)
14810,Grin1,10090,kegg,mmu04713,Circadian entrainment - Mus musculus (mouse)
14810,Grin1,10090,kegg,mmu04720,Long-term potentiation - Mus musculus (mouse)
14810,Grin1,10090,kegg,mmu04724,Glutamatergic synapse - Mus musculus (mouse)
14810,Grin1,10090,kegg,mmu05010,Alzheimer disease - Mus musculus (mouse)
14810,Grin1,10090,kegg,mmu05014,Amyotrophic lateral sclerosis - Mus musculus (mouse)
14810,Grin1,10090,kegg,mmu05016,Huntington disease - Mus musculus (mouse)
14810,Grin1,10090,kegg,mmu05017,Spinocerebellar ataxia - Mus musculus (mouse)
14810,Grin1,10090,kegg,mmu05020,Prion disease - Mus musculus (mouse)
14810,Grin1,10090,kegg,mmu05022,Pathways of neurodegeneration - multiple diseases - Mus musculus (mouse)
14810,Grin1,10090,kegg,mmu05030,Cocaine addiction - Mus musculus (mouse)
14810,Grin1,10090,kegg,mmu05031,Amphetamine addiction - Mus musculus (mouse)
14810,Grin1,10090,kegg,mmu05033,Nicotine addiction - Mus musculus (mouse)
14810,Grin1,10090,kegg,mmu05034,Alcoholism - Mus musculus (mouse)
7357,UGCG,9606,kegg,hsa00600,Sphingolipid metabolism - Homo sapiens (human)
7357,UGCG,9606,pid,il2_pi3kpathway,IL2 signaling events mediated by PI3K
7357,UGCG,9606,smpdb,SMP00034,Sphingolipid Metabolism
7357,UGCG,9606,smpdb,SMP00347,Metachromatic Leukodystrophy (MLD)
7357,UGCG,9606,smpdb,SMP00348,Globoid Cell Leukodystrophy
7357,UGCG,9606,smpdb,SMP00349,Gaucher Disease
7357,UGCG,9606,smpdb,SMP00525,Fabry disease
7357,UGCG,9606,smpdb,SMP00526,Krabbe disease
7357,UGCG,9606,wikipathways,WP4725,Sphingolipid Metabolism (general overview)
7357,UGCG,9606,wikipathways,WP4726,Sphingolipid Metabolism (integrated pathway)
953,ENTPD1,9606,humancyc,PWY-7177,UTP and CTP dephosphorylation II
953,ENTPD1,9606,kegg,hsa00230,Purine metabolism - Homo sapiens (human)
953,ENTPD1,9606,kegg,hsa00240,Pyrimidine metabolism - Homo sapiens (human)
953,ENTPD1,9606,kegg,hsa05169,Epstein-Barr virus infection - Homo sapiens (human)
953,ENTPD1,9606,wikipathways,WP4022,Pyrimidine metabolism
4907,NT5E,9606,humancyc,PWY-5695,"urate biosynthesis/inosine 5,-phosphate degradation"
4907,NT5E,9606,humancyc,PWY-6353,purine nucleotides degradation
4907,NT5E,9606,humancyc,SALVADEHYPOX-PWY,adenosine nucleotides degradation
4907,NT5E,9606,kegg,hsa00230,Purine metabolism - Homo sapiens (human)
4907,NT5E,9606,kegg,hsa00240,Pyrimidine metabolism - Homo sapiens (human)
4907,NT5E,9606,kegg,hsa00760,Nicotinate and nicotinamide metabolism - Homo sapiens (human)
4907,NT5E,9606,pid,hif1_tfpathway,HIF-1-alpha transcription factor network
4907,NT5E,9606,wikipathways,WP2848,Differentiation Pathway
4907,NT5E,9606,wikipathways,WP3644,NAD+ metabolism
24835,Tnf,10116,reactome,R-RNO-1280215,Cytokine Signaling in Immune system
24835,Tnf,10116,reactome,R-RNO-162582,Signal Transduction
24835,Tnf,10116,reactome,R-RNO-168256,Immune System
24835,Tnf,10116,reactome,R-RNO-5357786,TNFR1-induced proapoptotic signaling
24835,Tnf,10116,reactome,R-RNO-5357905,Regulation of TNFR1 signaling
24835,Tnf,10116,reactome,R-RNO-5357956,TNFR1-induced NF-kappa-B signaling pathway
24835,Tnf,10116,reactome,R-RNO-5626978,TNFR1-mediated ceramide production
24835,Tnf,10116,reactome,R-RNO-5668541,TNFR2 non-canonical NF-kB pathway
24835,Tnf,10116,reactome,R-RNO-73887,Death Receptor Signaling
24835,Tnf,10116,reactome,R-RNO-75893,TNF signaling
83629,Slc12a2,10116,reactome,R-RNO-382551,Transport of small molecules
83629,Slc12a2,10116,reactome,R-RNO-425407,SLC-mediated transmembrane transport
83629,Slc12a2,10116,reactome,R-RNO-426117,Cation-coupled Chloride cotransporters
83629,Slc12a2,10116,reactome,R-RNO-9958790,SLC-mediated transport of inorganic anions
50721,Sirt6,10090,kegg,mmu00760,Nicotinate and nicotinamide metabolism - Mus musculus (mouse)
50721,Sirt6,10090,kegg,mmu04714,Thermogenesis - Mus musculus (mouse)
50721,Sirt6,10090,kegg,mmu05230,Central carbon metabolism in cancer - Mus musculus (mouse)
14645,Glul,10090,kegg,mmu00220,Arginine biosynthesis - Mus musculus (mouse)
14645,Glul,10090,kegg,mmu00250,"Alanine, aspartate and glutamate metabolism - Mus musculus (mouse)"
14645,Glul,10090,kegg,mmu00630,Glyoxylate and dicarboxylate metabolism - Mus musculus (mouse)
14645,Glul,10090,kegg,mmu00910,Nitrogen metabolism - Mus musculus (mouse)
14645,Glul,10090,kegg,mmu04217,Necroptosis - Mus musculus (mouse)
14645,Glul,10090,kegg,mmu04724,Glutamatergic synapse - Mus musculus (mouse)
14645,Glul,10090,kegg,mmu04727,GABAergic synapse - Mus musculus (mouse)
14645,Glul,10090,mousecyc,GLUTAMINE-SYN2-PWY,glutamine biosynthesis II
20682,Sox9,10090,kegg,mmu04024,cAMP signaling pathway - Mus musculus (mouse)
8128,ST8SIA2,9606,humancyc,PWY-7434,terminal <i>O</i>-glycans residues modification
23673,STX12,9606,kegg,hsa04145,Phagosome - Homo sapiens (human)
6853,SYN1,9606,wikipathways,WP2267,Synaptic Vesicle Pathway
6853,SYN1,9606,wikipathways,WP2380,Brain-derived neurotrophic factor (BDNF) signaling pathway
6853,SYN1,9606,wikipathways,WP727,Monoamine Transport
969,CD69,9606,wikipathways,WP286,IL-3 signaling pathway
3916,LAMP1,9606,kegg,hsa04140,Autophagy - animal - Homo sapiens (human)
3916,LAMP1,9606,kegg,hsa04142,Lysosome - Homo sapiens (human)
3916,LAMP1,9606,kegg,hsa04145,Phagosome - Homo sapiens (human)
3916,LAMP1,9606,kegg,hsa05152,Tuberculosis - Homo sapiens (human)
3916,LAMP1,9606,wikipathways,WP615,Senescence and Autophagy in Cancer
3458,IFNG,9606,biocarta,41bbpathway,the 41bb-dependent immune response
3458,IFNG,9606,biocarta,ifngpathway,ifn gamma signaling pathway
3458,IFNG,9606,biocarta,il12pathway,il12 and stat4 dependent signaling pathway in th1 development
3458,IFNG,9606,biocarta,no2il12pathway,no2-dependent il-12 pathway in nk cells
3458,IFNG,9606,biocarta,tidpathway,chaperones modulate interferon signaling pathway
3458,IFNG,9606,kegg,hsa03050,Proteasome - Homo sapiens (human)
3458,IFNG,9606,kegg,hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human)
3458,IFNG,9606,kegg,hsa04066,HIF-1 signaling pathway - Homo sapiens (human)
3458,IFNG,9606,kegg,hsa04217,Necroptosis - Homo sapiens (human)
3458,IFNG,9606,kegg,hsa04350,TGF-beta signaling pathway - Homo sapiens (human)
3458,IFNG,9606,kegg,hsa04380,Osteoclast differentiation - Homo sapiens (human)
3458,IFNG,9606,kegg,hsa04612,Antigen processing and presentation - Homo sapiens (human)
3458,IFNG,9606,kegg,hsa04630,JAK-STAT signaling pathway - Homo sapiens (human)
3458,IFNG,9606,kegg,hsa04650,Natural killer cell mediated cytotoxicity - Homo sapiens (human)
3458,IFNG,9606,kegg,hsa04657,IL-17 signaling pathway - Homo sapiens (human)
3458,IFNG,9606,kegg,hsa04658,Th1 and Th2 cell differentiation - Homo sapiens (human)
3458,IFNG,9606,kegg,hsa04659,Th17 cell differentiation - Homo sapiens (human)
3458,IFNG,9606,kegg,hsa04660,T cell receptor signaling pathway - Homo sapiens (human)
3458,IFNG,9606,kegg,hsa04940,Type I diabetes mellitus - Homo sapiens (human)
3458,IFNG,9606,kegg,hsa05140,Leishmaniasis - Homo sapiens (human)
3458,IFNG,9606,kegg,hsa05142,Chagas disease - Homo sapiens (human)
3458,IFNG,9606,kegg,hsa05143,African trypanosomiasis - Homo sapiens (human)
3458,IFNG,9606,kegg,hsa05144,Malaria - Homo sapiens (human)
3458,IFNG,9606,kegg,hsa05145,Toxoplasmosis - Homo sapiens (human)
3458,IFNG,9606,kegg,hsa05146,Amoebiasis - Homo sapiens (human)
3458,IFNG,9606,kegg,hsa05152,Tuberculosis - Homo sapiens (human)
3458,IFNG,9606,kegg,hsa05160,Hepatitis C - Homo sapiens (human)
3458,IFNG,9606,kegg,hsa05164,Influenza A - Homo sapiens (human)
3458,IFNG,9606,kegg,hsa05168,Herpes simplex virus 1 infection - Homo sapiens (human)
3458,IFNG,9606,kegg,hsa05200,Pathways in cancer - Homo sapiens (human)
3458,IFNG,9606,kegg,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
3458,IFNG,9606,kegg,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
3458,IFNG,9606,kegg,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
3458,IFNG,9606,kegg,hsa05323,Rheumatoid arthritis - Homo sapiens (human)
3458,IFNG,9606,kegg,hsa05330,Allograft rejection - Homo sapiens (human)
3458,IFNG,9606,kegg,hsa05332,Graft-versus-host disease - Homo sapiens (human)
3458,IFNG,9606,kegg,hsa05418,Fluid shear stress and atherosclerosis - Homo sapiens (human)
3458,IFNG,9606,pid,ap1_pathway,AP-1 transcription factor network
3458,IFNG,9606,pid,atf2_pathway,ATF-2 transcription factor network
3458,IFNG,9606,pid,cd8tcrdownstreampathway,Downstream signaling in na&#xef;ve CD8+ T cells
3458,IFNG,9606,pid,ifngpathway,IFN-gamma pathway
3458,IFNG,9606,pid,il12_2pathway,IL12-mediated signaling events
3458,IFNG,9606,pid,il12_stat4pathway,IL12 signaling mediated by STAT4
3458,IFNG,9606,pid,il23pathway,IL23-mediated signaling events
3458,IFNG,9606,pid,il27pathway,IL27-mediated signaling events
3458,IFNG,9606,pid,il2_1pathway,IL2-mediated signaling events
3458,IFNG,9606,pid,nfat_tfpathway,Calcineurin-regulated NFAT-dependent transcription in lymphocytes
3458,IFNG,9606,pid,reg_gr_pathway,Glucocorticoid receptor regulatory network
3458,IFNG,9606,pid,shp2_pathway,SHP2 signaling
3458,IFNG,9606,pid,tcrcalciumpathway,Calcium signaling in the CD4+ TCR pathway
3458,IFNG,9606,pid,telomerasepathway,Regulation of Telomerase
3458,IFNG,9606,wikipathways,WP15,Selenium Micronutrient Network
3458,IFNG,9606,wikipathways,WP1533,Vitamin B12 metabolism
3458,IFNG,9606,wikipathways,WP176,Folate Metabolism
3458,IFNG,9606,wikipathways,WP183,Proteasome Degradation
3458,IFNG,9606,wikipathways,WP2328,Allograft Rejection
3458,IFNG,9606,wikipathways,WP2431,Spinal Cord Injury
3458,IFNG,9606,wikipathways,WP2865,IL1 and megakaryocytes in obesity
3458,IFNG,9606,wikipathways,WP2873,Aryl Hydrocarbon Receptor Pathway
3458,IFNG,9606,wikipathways,WP2882,Nuclear Receptors Meta-Pathway
3458,IFNG,9606,wikipathways,WP3863,T-Cell antigen Receptor (TCR) pathway during Staphylococcus aureus infection
3458,IFNG,9606,wikipathways,WP3865,Novel intracellular components of RIG-I-like receptor (RLR) pathway
3458,IFNG,9606,wikipathways,WP3893,Development and heterogeneity of the ILC family
3458,IFNG,9606,wikipathways,WP4008,NO-cGMP-PKG mediated Neuroprotection
3458,IFNG,9606,wikipathways,WP4298,Acute viral myocarditis
3458,IFNG,9606,wikipathways,WP4484,Control of immune tolerance by vasoactive intestinal peptide
3458,IFNG,9606,wikipathways,WP4494,Selective expression of chemokine receptors during T-cell polarization
3458,IFNG,9606,wikipathways,WP453,Inflammatory Response Pathway
3458,IFNG,9606,wikipathways,WP4558,Overview of interferons-mediated signaling pathway
3458,IFNG,9606,wikipathways,WP4585,Cancer immunotherapy by PD-1 blockade
3458,IFNG,9606,wikipathways,WP4754,IL-18 signaling pathway
3458,IFNG,9606,wikipathways,WP4816,TGF-beta receptor signaling in skeletal dysplasias
3458,IFNG,9606,wikipathways,WP516,Hypertrophy Model
3458,IFNG,9606,wikipathways,WP530,Cytokines and Inflammatory Response
3458,IFNG,9606,wikipathways,WP560,TGF-beta Receptor Signaling
3458,IFNG,9606,wikipathways,WP615,Senescence and Autophagy in Cancer
3458,IFNG,9606,wikipathways,WP619,Type II interferon signaling (IFNG)
1791,DNTT,9606,kegg,hsa03450,Non-homologous end-joining - Homo sapiens (human)
1791,DNTT,9606,kegg,hsa04640,Hematopoietic cell lineage - Homo sapiens (human)
1791,DNTT,9606,pid,dnapk_pathway,DNA-PK pathway in nonhomologous end joining
1791,DNTT,9606,pid,myc_represspathway,Validated targets of C-MYC transcriptional repression
20259,Scin,10090,kegg,mmu04666,Fc gamma R-mediated phagocytosis - Mus musculus (mouse)
